filename	sweetNumber	sweetList
FF0646998295A11513F3A65351A42CCEBEDA28AA2C9CEAAD19C1F251F690C5A3	123	"[""daytime"", ""research"", ""speed"", ""ground"", ""campaign"", ""zone"", ""graph"", ""age"", ""local"", ""deformation"", ""do"", ""loss"", ""cover"", ""break"", ""half"", ""retreat"", ""melting"", ""brightness"", ""level"", ""median"", ""weather"", ""side"", ""mean"", ""interruption"", ""square"", ""trend"", ""spring"", ""rate"", ""frequency"", ""measure"", ""event"", ""index"", ""network"", ""bottom"", ""pattern"", ""ice"", ""thickness"", ""current"", ""state"", ""sensor"", ""variability"", ""linear"", ""exchange"", ""flow"", ""standard"", ""pressure"", ""aircraft"", ""imaging"", ""change"", ""knowledge"", ""search"", ""copyright"", ""route"", ""forecast"", ""range"", ""navigation"", ""block"", ""burning"", ""image"", ""period"", ""set"", ""cloud"", ""decline"", ""temperature"", ""service"", ""area"", ""top"", ""lidar"", ""moisture"", ""assessment"", ""shell"", ""flight"", ""season"", ""emission"", ""hemisphere"", ""line"", ""polynya"", ""science"", ""meteorology"", ""air"", ""project"", ""record"", ""climatology"", ""region"", ""process"", ""soil"", ""surface"", ""evidence"", ""sample"", ""minimum"", ""file"", ""pond"", ""archive"", ""climate"", ""snow"", ""delay"", ""field"", ""summit"", ""deviation"", ""map"", ""satellite"", ""normal"", ""correlation"", ""drift"", ""collection"", ""confluence"", ""data"", ""calving"", ""center"", ""scenario"", ""average"", ""documentation"", ""well"", ""analysis"", ""ocean"", ""shore"", ""depth"", ""edge"", ""time"", ""model"", ""resolution"", ""wind"", ""space""]"
9FF225C53611BBF36B141605CF313058C116C2DD9D72B23CD7E4BBBF8A25C3AC	46	"[""square"", ""point"", ""process"", ""metal"", ""fish"", ""plant"", ""community"", ""fishing"", ""trained"", ""economics"", ""quality"", ""ground"", ""fishery"", ""publication"", ""copyright"", ""area"", ""technology"", ""top"", ""facility"", ""storage"", ""research"", ""access"", ""potential"", ""local"", ""image"", ""development"", ""product"", ""icing"", ""season"", ""survival"", ""processing"", ""joint"", ""key"", ""half"", ""line"", ""day"", ""structure"", ""center"", ""name"", ""floor"", ""well"", ""analysis"", ""bay"", ""permit"", ""river"", ""order""]"
347626E9F3D8F96767109159DC70613335A5B0DFF1D2DF2B0422C81561EE82AC	7	"[""feed"", ""search"", ""top"", ""work"", ""morning"", ""type"", ""history""]"
9BFB524A1F5D2B4F731870F278862015094C387BF07ABCAD46E57256EA507E9E	23	"[""geolocation"", ""process"", ""image"", ""file"", ""current"", ""fillvalue"", ""character"", ""access"", ""field"", ""swath"", ""parameter"", ""product"", ""vertex"", ""free"", ""step"", ""visualize"", ""path"", ""data"", ""color"", ""bar"", ""name"", ""type"", ""value""]"
30811C101B3C00099891880E89F9B4D137602728356EBCB0E2CE6246C98534B8	10	"[""function"", ""node"", ""force"", ""name"", ""bottom"", ""color"", ""value"", ""element"", ""version"", ""return""]"
377B278A2048D94D59D654277113AA252B19677441184021051A5ABC9A7858A5	12	"[""set"", ""experiment"", ""bottom"", ""process"", ""data"", ""grazing"", ""station"", ""chlorophyll"", ""position"", ""mesozooplankton"", ""species"", ""metadata""]"
02BF3EB8D41A5B9DC527A2CDCB7BBE9378DC3EBBFF4D019C3307B812045EE75C	5	"[""current"", ""fall"", ""name"", ""agent"", ""history""]"
F3E25A30C15B6DB94DF85DC3F129BD634C7DD84F7BA7ED69FA56180C7FA839FB	7	"[""category"", ""search"", ""community"", ""current"", ""file"", ""policy"", ""navigation""]"
0261BC11BA519042EDACFFBA5662FE6705859634E8C86ABFF3E6A7FC6FC8BB6A	47	"[""development"", ""set"", ""family"", ""wall"", ""communication"", ""community"", ""dataset"", ""human"", ""return"", ""technology"", ""resilience"", ""impact"", ""management"", ""psychology"", ""field"", ""federal"", ""noon"", ""system"", ""research"", ""access"", ""source"", ""complex"", ""role"", ""location"", ""policy"", ""health"", ""theoretical"", ""body"", ""map"", ""diversity"", ""government"", ""center"", ""collection"", ""key"", ""knowledge"", ""search"", ""resource"", ""name"", ""publication"", ""science"", ""work"", ""well"", ""analysis"", ""mass"", ""consumer"", ""vision"", ""history""]"
1D125A5636FF0C741C7267661B9FAAC1417645F12FDFDC1CD84BE7F13163CC90	115	"[""friction"", ""stability"", ""thermal"", ""radio"", ""threshold"", ""speed"", ""ground"", ""current"", ""group"", ""monitor"", ""field"", ""facility"", ""instrument"", ""location"", ""local"", ""elevation"", ""transmitter"", ""level"", ""solution"", ""humidity"", ""bag"", ""investigate"", ""processed"", ""release"", ""output"", ""trailer"", ""profile"", ""displacement"", ""rate"", ""frequency"", ""measurement"", ""air"", ""ascent"", ""vertical"", ""space"", ""research"", ""access"", ""version"", ""internet"", ""sensor"", ""discovery"", ""body"", ""infrastructure"", ""linear"", ""degree"", ""processing"", ""free"", ""standard"", ""pressure"", ""aircraft"", ""configuration"", ""search"", ""incoming"", ""heating"", ""range"", ""receiver"", ""point"", ""communication"", ""integral"", ""pole"", ""weather"", ""unit"", ""plot"", ""management"", ""temperature"", ""area"", ""altitude"", ""system"", ""station"", ""vehicle"", ""type"", ""gps"", ""direction"", ""continuous"", ""precision"", ""aviation"", ""maximum"", ""value"", ""dew"", ""project"", ""record"", ""time"", ""error"", ""cylinder"", ""constant"", ""orientation"", ""process"", ""surface"", ""minimum"", ""archive"", ""radiation"", ""power"", ""equipment"", ""mass"", ""accuracy"", ""development"", ""satellite"", ""description"", ""cubic"", ""lag"", ""collection"", ""data"", ""structure"", ""center"", ""algorithm"", ""average"", ""well"", ""calibrated"", ""truck"", ""communications"", ""position"", ""model"", ""resolution"", ""order"", ""wind""]"
AEC50576C6CB8E18ED8D9D5DDDF18CFF6988362E8D1FCCBF2DC2C2CCD85D6C78	6	"[""space"", ""season"", ""environment"", ""species"", ""phenology"", ""metadata""]"
F1E1FFEF94868F9DCA012EF3BFB8EBB35FBB5961ADAB954C3EDB88B8060B071B	103	"[""spacecraft"", ""ground"", ""cell"", ""group"", ""monitor"", ""copyright"", ""density"", ""environment"", ""platform"", ""policy"", ""circle"", ""local"", ""momentum"", ""do"", ""electron"", ""day"", ""search"", ""resource"", ""particle"", ""brightness"", ""transmission"", ""attitude"", ""communications"", ""accumulation"", ""mean"", ""interruption"", ""force"", ""energy"", ""rate"", ""ols"", ""result"", ""operation"", ""index"", ""space"", ""ice"", ""research"", ""current"", ""unit"", ""sensor"", ""power"", ""exchange"", ""processing"", ""base"", ""imaging"", ""configuration"", ""change"", ""knowledge"", ""climate"", ""interaction"", ""length"", ""block"", ""burning"", ""civil"", ""communication"", ""weather"", ""ellipse"", ""cloud"", ""management"", ""oceanography"", ""temperature"", ""service"", ""system"", ""station"", ""moisture"", ""soil"", ""emission"", ""center"", ""meteorology"", ""maximum"", ""air"", ""record"", ""climatology"", ""loop"", ""stream"", ""division"", ""equator"", ""characteristics"", ""spectrum"", ""surface"", ""minimum"", ""archive"", ""axis"", ""snow"", ""field"", ""swath"", ""nadir"", ""satellite"", ""star"", ""description"", ""time"", ""drift"", ""collection"", ""ion"", ""data"", ""observation"", ""resolution"", ""average"", ""cover"", ""orbit"", ""analysis"", ""mass"", ""flux"", ""scintillation""]"
A45CFD69D50C032D56DAEA23FBB02C50A8E92AAEC0E27AE6A55977D8430E0D95	4	"[""map"", ""grid"", ""projection"", ""unit""]"
3EE6B0FE6177CA52729D9E044305C87B0AD9481D35E983E3D377F82EFC9DD853	21	"[""opacity"", ""map"", ""atmosphere"", ""shell"", ""campaign"", ""service"", ""area"", ""science"", ""region"", ""cover"", ""snow"", ""ice"", ""dataset"", ""field"", ""state"", ""version"", ""data"", ""copyright"", ""precipitation"", ""network"", ""publication""]"
5C231B71DF2DE63E6A6D40DAEAB7E1F93694D792A8C64676038849B24723763A	33	"[""profile"", ""work"", ""feedback"", ""image"", ""integration"", ""chronology"", ""technology"", ""archive"", ""cloud"", ""management"", ""container"", ""monitor"", ""service"", ""provenance"", ""system"", ""source"", ""version"", ""function"", ""workflow"", ""component"", ""grid"", ""line"", ""data"", ""training"", ""biodiversity"", ""copyright"", ""extension"", ""documentation"", ""well"", ""release"", ""model"", ""consumer"", ""side""]"
2B71E0FFD0132E2C4BFE65E41B668E3D513B983273386CE190516382FE3A2E2D	35	"[""inclusion"", ""discover"", ""sampling"", ""infrastructure"", ""file"", ""quality"", ""index"", ""monitoring"", ""network"", ""copyright"", ""federal"", ""access"", ""source"", ""policy"", ""composition"", ""metadata"", ""map"", ""accessing"", ""visualization"", ""processing"", ""visibility"", ""deposition"", ""dataset"", ""data"", ""search"", ""land"", ""analysis"", ""air"", ""project"", ""range"", ""exploration"", ""output"", ""model"", ""navigation"", ""history""]"
49EC8E2B0056B018275F94DA07646E298A45F6435BBD00BE6B540963B7D73095	36	"[""do"", ""civil"", ""energy"", ""focus"", ""community"", ""engineering"", ""agriculture"", ""current"", ""statistics"", ""service"", ""space"", ""research"", ""access"", ""field"", ""branch"", ""local"", ""boulder"", ""map"", ""government"", ""collection"", ""period"", ""phone"", ""management"", ""data"", ""population"", ""search"", ""census"", ""center"", ""country"", ""area"", ""well"", ""era"", ""science"", ""position"", ""physics"", ""history""]"
0D9101D749A1287917E29C48A07625C5125D6A3668BBC10EF257A0F03E020345	12	"[""development"", ""service"", ""federal"", ""compliance"", ""coordinates"", ""research"", ""access"", ""sustainability"", ""state"", ""human"", ""policy"", ""technology""]"
D7CD84BECF5DB5D6D4FA500C83E639953DF73EAA06F0191C5AC566FB7B6301CB	21	"[""building"", ""do"", ""search"", ""chemistry"", ""diversity"", ""feedback"", ""fit"", ""bottom"", ""receive"", ""science"", ""industry"", ""biology"", ""free"", ""access"", ""record"", ""step"", ""map"", ""location"", ""policy"", ""content"", ""top""]"
351880517F6B7AB1DE85DBC72325E5240BE5B62A915CF4D03E2AA222E0D4F2B3	33	"[""curate"", ""feedback"", ""family"", ""process"", ""energy"", ""discover"", ""engineering"", ""result"", ""technology"", ""content"", ""statistics"", ""group"", ""fit"", ""top"", ""system"", ""research"", ""access"", ""maintenance"", ""basic"", ""civilian"", ""continuous"", ""training"", ""management"", ""structure"", ""distance"", ""search"", ""center"", ""science"", ""well"", ""analysis"", ""simulation"", ""release"", ""history""]"
5E863C077FB0F1E1266658144F7E7F7C677B4C1937A415E8B080E5486162F671	8	"[""stream"", ""flow"", ""dataset"", ""current"", ""discharge"", ""data"", ""day"", ""metadata""]"
65E648BBEFA8FF88AE740D6A3DAFA03C519B460E80662872468CF0684FB37C54	5	"[""function"", ""set"", ""return"", ""name"", ""value""]"
47321F82F4EB6C8F4C90412800C77407139ED0C78A5A358CDC8622F0B9B8B7A2	18	"[""development"", ""distance"", ""plant"", ""management"", ""nursing"", ""degree"", ""phone"", ""agriculture"", ""work"", ""center"", ""extension"", ""human"", ""policy"", ""file"", ""copyright"", ""assessment"", ""vision"", ""history""]"
323A6D387B9ACF97E4094913B0BCB323E66E26F0F997BBB3C587476DF4F4C43E	113	"[""selection"", ""focus"", ""shape"", ""moon"", ""ground"", ""impact"", ""group"", ""monitor"", ""lateral"", ""day"", ""source"", ""spread"", ""stable"", ""policy"", ""geology"", ""dryland"", ""joint"", ""fall"", ""animation"", ""evolution"", ""drop"", ""sand"", ""rock"", ""release"", ""river"", ""profile"", ""meteorology"", ""spring"", ""energy"", ""growth"", ""event"", ""transport"", ""visualize"", ""vertical"", ""space"", ""gradient"", ""hurricane"", ""ice"", ""research"", ""cell"", ""investigation"", ""hill"", ""biology"", ""theory"", ""power"", ""isotope"", ""standard"", ""spray"", ""path"", ""earthquake"", ""change"", ""search"", ""simulation"", ""point"", ""civil"", ""dust"", ""coastal"", ""management"", ""temperature"", ""area"", ""stretch"", ""system"", ""throw"", ""type"", ""rainfall"", ""climate"", ""glass"", ""heat"", ""geophysics"", ""agent"", ""line"", ""potential"", ""circulation"", ""science"", ""work"", ""air"", ""project"", ""exploration"", ""behavior"", ""photosynthesis"", ""history"", ""layer"", ""spectrum"", ""surface"", ""engineering"", ""convection"", ""ocean"", ""strength"", ""chemical"", ""field"", ""complex"", ""role"", ""animal"", ""beach"", ""channel"", ""development"", ""plant"", ""raindrop"", ""molecule"", ""moment"", ""device"", ""data"", ""lifting"", ""building"", ""center"", ""scenario"", ""age"", ""well"", ""disease"", ""salinity"", ""time"", ""chemistry"", ""physics""]"
D6351AE9C1BE1ACB43E70245BDE9B871A90E9FCA059B328FB478C4B1EAD67BE8	12	"[""impact"", ""development"", ""lead"", ""process"", ""science"", ""work"", ""research"", ""basic"", ""sustainability"", ""health"", ""human"", ""criteria""]"
CA76D2EEE65544B0498E8E7FA4424F5382D41D8F59A885053E23C62E9DBCFC3B	36	"[""interruption"", ""burning"", ""soil"", ""archive"", ""ground"", ""index"", ""group"", ""knowledge"", ""copyright"", ""snow"", ""ice"", ""research"", ""current"", ""moisture"", ""policy"", ""local"", ""do"", ""satellite"", ""exchange"", ""center"", ""drift"", ""search"", ""collection"", ""joint"", ""base"", ""imaging"", ""data"", ""change"", ""temperature"", ""climate"", ""service"", ""brightness"", ""meteorology"", ""analysis"", ""climatology"", ""mean""]"
6315465A1A83B960AF3FFF5D489A55D64DF07C7457B6B4EAAB96E5E48669CFE7	18	"[""development"", ""distance"", ""plant"", ""management"", ""nursing"", ""degree"", ""phone"", ""agriculture"", ""work"", ""center"", ""extension"", ""human"", ""policy"", ""file"", ""copyright"", ""assessment"", ""vision"", ""history""]"
BF6388BFA946BDA3A5FE103EB830E92A28E1E48B8E5FE75333536AB3A024BAC4	106	"[""focus"", ""human"", ""row"", ""current"", ""group"", ""copyright"", ""character"", ""spread"", ""location"", ""stable"", ""input"", ""circle"", ""local"", ""do"", ""break"", ""joint"", ""background"", ""compound"", ""front"", ""bar"", ""resource"", ""name"", ""level"", ""output"", ""vision"", ""mean"", ""subset"", ""square"", ""force"", ""growth"", ""index"", ""network"", ""space"", ""cell"", ""version"", ""internet"", ""content"", ""metadata"", ""body"", ""vertical"", ""processing"", ""standard"", ""step"", ""base"", ""key"", ""path"", ""search"", ""reverse"", ""receive"", ""industry"", ""range"", ""pdf"", ""navigation"", ""block"", ""encoding"", ""color"", ""image"", ""period"", ""community"", ""height"", ""header"", ""set"", ""area"", ""system"", ""wood"", ""basic"", ""type"", ""direction"", ""reformatting"", ""observe"", ""hc"", ""line"", ""sound"", ""double"", ""work"", ""value"", ""column"", ""error"", ""property"", ""history"", ""attribute"", ""sample"", ""engineering"", ""file"", ""archive"", ""delimiter"", ""access"", ""field"", ""potential"", ""role"", ""parameter"", ""development"", ""map"", ""description"", ""horizontal"", ""data"", ""structure"", ""algorithm"", ""well"", ""element"", ""time"", ""representation"", ""model"", ""validation"", ""resolution"", ""order""]"
E1BD90F6D6347F8AA9E89EEC557841F0E7F6072C2BAD2A1132B74A7CD07AECA9	14	"[""development"", ""name"", ""copyright"", ""top"", ""documentation"", ""solution"", ""community"", ""project"", ""source"", ""version"", ""collection"", ""file"", ""parallel"", ""size""]"
38B91C6FA48F146ED6C73C2C3C8AC7365208763FFB04E07D6C24E32A15D0F997	56	"[""ecology"", ""feedback"", ""facility"", ""process"", ""energy"", ""spectrum"", ""community"", ""engineering"", ""minimum"", ""human"", ""technology"", ""event"", ""nursing"", ""current"", ""management"", ""network"", ""service"", ""communications"", ""supply"", ""system"", ""research"", ""environment"", ""field"", ""investigation"", ""health"", ""policy"", ""photography"", ""channel"", ""development"", ""map"", ""certificate"", ""diversity"", ""theory"", ""geology"", ""food"", ""government"", ""training"", ""construction"", ""background"", ""translation"", ""desert"", ""search"", ""resource"", ""center"", ""extension"", ""level"", ""science"", ""age"", ""well"", ""analysis"", ""project"", ""record"", ""range"", ""navigation"", ""enrichment"", ""history""]"
E380A6722A97EC90D833689A50B4E80062EA433BA01D37D7574D2B480BDCCCED	45	"[""profile"", ""stream"", ""point"", ""grade"", ""expanding"", ""focus"", ""community"", ""county"", ""file"", ""category"", ""content"", ""area"", ""electricity"", ""blackwater"", ""coordinates"", ""current"", ""flood"", ""state"", ""version"", ""forest"", ""policy"", ""boundary"", ""local"", ""channel"", ""location"", ""civil"", ""government"", ""fire"", ""free"", ""volume"", ""hill"", ""census"", ""peak"", ""population"", ""land"", ""search"", ""interaction"", ""country"", ""region"", ""density"", ""relief"", ""pdf"", ""river"", ""navigation"", ""history""]"
2AC021D2DB02E02CDCADD38AF90A6034AC911708E9F9D38F3A6ACD330BE13F85	34	"[""set"", ""spring"", ""surface"", ""system"", ""sample"", ""river"", ""transport"", ""publication"", ""copyright"", ""area"", ""integration"", ""ice"", ""research"", ""field"", ""state"", ""version"", ""opacity"", ""map"", ""hydrosphere"", ""shell"", ""collection"", ""standard"", ""key"", ""sampling"", ""data"", ""name"", ""freshwater"", ""service"", ""snow"", ""region"", ""project"", ""science"", ""dataset"", ""chemistry""]"
1BAF2579FF92054572B06BE4DB57643828069BC6DDD93167A38591DBE36F2EAA	10	"[""boulder"", ""building"", ""search"", ""facility"", ""floor"", ""current"", ""source"", ""map"", ""policy"", ""navigation""]"
416A7CFBAA92CF6BD6803677EB3CD863CFBB75357B1718F2C89F0EC6D7D6867E	28	"[""event"", ""work"", ""division"", ""community"", ""species"", ""tendency"", ""index"", ""group"", ""field"", ""sum"", ""research"", ""content"", ""mix"", ""policy"", ""do"", ""food"", ""search"", ""boiling"", ""front"", ""climate"", ""column"", ""science"", ""economics"", ""well"", ""edge"", ""time"", ""navigation"", ""bond""]"
FEBB9F9A70FD8F4C5576EE514ECAE6F895539893B20A57510BBB42133B2E48E7	41	"[""kernel"", ""kona"", ""community"", ""echo"", ""file"", ""cloud"", ""size"", ""current"", ""statistics"", ""flash"", ""system"", ""access"", ""platform"", ""state"", ""version"", ""internet"", ""policy"", ""content"", ""type"", ""development"", ""linear"", ""format"", ""stable"", ""free"", ""standard"", ""simulate"", ""animation"", ""search"", ""interaction"", ""resource"", ""local"", ""work"", ""flow"", ""air"", ""record"", ""time"", ""release"", ""pdf"", ""navigation"", ""order"", ""history""]"
